,title,title_label,description,description_label
362,이재명 대선행 먹구름 김동연 대안론 힘 받나,1,특히 김동연 경기지사는 최근 정치 현안에 대한 기자회견을 통해 윤석열 대통령을 향해 김건희 여사 특검법 수용을 촉구하는 등 윤 정부와 대립각을 세우면서 정치적 존재감을 부각시키고 있다 이재명표 청년기본소득에 ,1
363,이재명 선거법 심 유죄 정치권 격랑속으로,0,이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 최근 윤석열 대통령과 명태균 씨 녹취록 논란 김건희 여사 리스크 등으로 어려움을 겪었던 국민의힘은 이번 ,1
364, 사설 유죄 에 폭주하는 홍위병 아니라면 법 판단 존중해야,0,이재명 대표는 일 민주당 주최로 광화문 광장에서 열린 김건희 윤석열 국정농단 규탄 및 특검 촉구 차 집회에서 이재명은 죽지 않는다 민주주의도 죽지 않는다 고 자신의 건재함을 강조했다 또 박찬대 원내대표는 ,1
365,사생결단의 정치가 시작됐다 월 일 일 정국 분수령,1,오는 일 예정된 이 대표의 위증교사 혐의 사건 심 선고와 일 김건희 특검법 재표결 결과가 중대 이 대표는 전날 서울 광화문 일대에서 열린 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 집회 연단에 ,1
366, 징역형에 거리로 사법부 흔드는 ,0,열린 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 집회에서 이재명 대표의 공직선거법 위반 혐의 이재명 더불어민주당 대표가 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 ,1
367, 난 죽지 않아 이재명 선언에 진중권 일침 죽는 건 주변 사람들 ,1,이 대표는 일 오후 서울 종로구 광화문 일대에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 윤석열 김건희 명태균으로 바뀐 것 같다 고 현 정권에 대한 비판의 목소리를 높였다 이에 진 교수는 일 자신의 ,1
368, 퇴진 집회에 민주 부산시당 참석 저조 뒷말 ,0,민주당은 지난 일 서울 종로구 광화문 일대에서 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 하루 전날인 지난 일 이 대표를 중심으로 정권교체를 위해 매진할 것이며 민의를 받들어 김건희 여사 특별법 ,1
369, 이재명 유죄 판결 뒤 여야 강경대치 민주 싸우자 국힘 폭주 ,0,앞서 이재명 대표는 지난 일 서울 광화문 북측광장 앞 도로에서 민주당 주최로 열린 김건희 윤석열 일 김건희 특검법 재표결 등 굵직한 일정에 대비할 것으로 보인다 김윤덕 사무총장은 이날 국회에서 열린 ,1
370, 이재명 기치로 대야 강공 민생 경제 행보도 박차,0,한 대표의 쇄신 요구에 윤석열 대통령이 대국민담화와 김건희 여사 외부 활동 자제 등으로 화답하고 자신이 예상되는 김건희 여사 특검법 재표결을 앞두고 전열을 정비하고 있다 김 여사 이슈로 다시 표면화한 윤 ,1
371, 사법리스크 똘똘 뭉친 여사 특검 동력 상실한 ,0,반면 민주당은 이 대표의 심 유죄 판결에 김건희 특검법 추진 동력마저 떨어지며 휘청이고 있다 일 국민의힘은 김건희 특검법 재표결에 앞서 오는 일 열리는 이 대표의 위증교사 혐의 심 선고를 겨냥한 정치공세를 ,1
372, 박장범 청문회 파우치 디올백 모두 가능 중립 지켰다 ,1,당시 김건희 여사가 받은 명품백을 작은 파우치 로 표현한 것에 대해 사용가능한 표현 이라며 문제가 그는 김건희 여사가 받은 디올백이 명품백이라 생각하는가 파우치라고 생각하는가 라는 질의에 파우치나 백 ,1
373, 이재명 기치로 대야 강공 내부 결속 지지율 반등 도모,1,이 대표가 징역 년 집행유예 년의 선고를 받으면서 민주당은 윤석열 대통령과 김건희 여사의 국민의힘 공천 개입 의혹 등을 고리로 대정부 투쟁 강도를 높이며 이 대표의 사법 리스크에 대응하고 당 혼란을 최대한 ,1
374, 일부터 김건희 특검법 관철 차 비상행동 상설특검도 병행 ,0,더불어민주당이 일부터 국회 본관 계단에서 김건희 특검법 관철 민주당 국회의원 차 비상행동 선포식 을 개최한다고 일 밝혔다 김윤덕 사무총장은 이날 간담회에서 국회서 김건희 특검과 상설특검을 통해 윤 ,1
375,이재명 심 선고 후폭풍 고삐 죄는 전열 정비 ,0,윤석열 김건희 국정농단으로 인한 정권의 위기 상황을 오직 이재명이라는 정적 제거와 제 야당인 민주당 이 대표는 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민 행동의 날 장외집회에 나서 지지를 호소했다 ,1
376,위증교사 판결 후 친명 와해 불 보듯 민주 총 김 중심 분열 가 ,0, 김건희 특검법을 중심으로 윤석열 대통령의 임기 단축에 사활을 걸고 있던 이들도 예상보다 높은 형량에 우려를 나타내고 있다 강유정 민주당 의원은 심 판결에 마음이 무겁다 면서 무죄 추정이 유죄 추정의 겁박이 된 ,1
377, 의원직 상실형 이재명 최종심까지 정국 혼돈의 시간,0, 김건희 윤석열 국정농단 규탄 및 특검 촉구 집회에 세 차례 이어진 가운데 지난 일 국회 본회의를 통과한 세 번째 김 여사 특검법이 이달 말 국회로 돌아올 경우 공세는 최고조에 달할 전망이다 이에 맞선 여권 역시 이 ,1
378,민주 한민수 박장범 정치중립 위반 허위 답변 검증해야 ,0,박장범 파우치 와 디올백 모두 사용 가능 주장 박 후보자는 김건희 여사의 명품백 논란에 대해선 외신은 디올 파우치 혹은 디올백 등 다양하게 표현하고 있다 면서 파우치나 백 모두 가방을 지칭하는 용어로 둘 다 ,1
379,민주 검찰독재정치탄압위 이재명 심 선고 재판부 정치검찰 정치권 야 ,0,이어 윤석열 김건희 국정농단으로 인한 정권의 위기상황을 오직 이재명이라는 정적 제거와 제 야당인 민주당 탄압을 통해 모면해보려는 치졸한 공작에 야합한 정치판결인 것 이라고 덧붙였다 ,1
380,민주 이재명 재판 당 차원 대응 흔들림 없다 ,0, 김문수 더불어민주당 검찰 독재 대책위 제보센터장 윤석열 김건희 국정농단으로 인한 정권의 위기 일각에선 재판 결과가 민주당이 당력을 집중해온 김건희 여사 특검법 재표결에도 악영향을 끼칠 수 있다는 우려가 ,1
381, 검사 탄핵 이어 재판 불복 까지 가려는 ,1,박찬대 민주당 원내대표는 지난 일 서울 광화문광장에서 열린 김건희 특검법 촉구 집회에서 미친 한편 국민의힘은 민주당의 장외 집회에 대해 김건희 특검 촉구 집회 가 아니라 이재명 방탄 집회 라며 ,1
382,이재명 유죄 파장 여야 공세 수위 높이며 극한 대치,1,명태균 씨로 촉발된 김건희 여사 공천개입 의혹으로 수세에 몰렸던 여권이 반전 계기를 마련하면서 양 측 계산이다 김건희 여사 이슈로 수면 위로 올라왔던 윤석열 대통령과 한동훈 대표의 갈등과 계파간 갈등을 ,1
383, 사법 라운드 맹공하는 한동훈 위증교사 법정구속 가능 ,0, 김건희 여사 논란과 이에 따른 당내 계파 갈등으로 내홍을 겪어온 국민의힘은 정국 주도권 반전의 계기가 마련됐다는 판단하에 이 대표에 대한 공세 고삐를 더욱 세게 쥘 것으로 전망된다 김건희 여사 특검법 이탈표에 ,1
384,이재명 나는 죽지 않는다 항소심 차원 직접대응 승부수,1,징역형 선고 이튿날 집회 참석 여론전 화력집중 예고 펄펄하게 살아서 인사드린다 김건희 가 나라 주인 민주당은 여론 반전을 위해 오는 일로 예정된 김건희 여사 특검법 재의결에도 사활을 걸고 있다 이 대표는 ,1
385, 정준길의 법이 정치를 만났을 때 이재명 공직선거법위반 재판 개월 ,1,이제는 여당의 미래권력 인 한동훈 대표를 추종하는 일부 세력들이 윤 대통령을 손절하고 민주당이 추진하는 김건희 여사 특검법에 동조하려는 움직임도 커지고 있다 과거 박근혜 전 대통령의 탄핵에 앞장서 박지원 ,1
386,낙선한 이재명 민의 왜곡 유죄 그 논리면 당선한 윤석열도 처벌 ,0,윤 대통령이 후보 시절 김건희 여사의 허위 이력 보도를 명백한 오보 라고 주장한 것에 대해서도 더불어민주당은 김건희 여사의 도이치모터스 주가조작 의혹을 부인하며 네 달 정도 맡겼는데 손실을 봐서 돈을 ,1
387, 김건희 특검법에 화력 집중 거부권 전망,1, 연합 윤석열 대통령이 지난 일 야당 주도로 단독 처리된 김건희 여사 특검법 에 대해 재의요구권 특검법 수정안은 도이치모터스 주가조작 의혹과 김건희 여사의 부정 선거 인사 개입 국정농단으로 대상을 ,1
388,이재명 법정구속 띄우는 한동훈 내달부턴 민생정책 드라이브 ,0,엄경영 시대정신연구소 소장은 경제 민생도 물론 중요하지만 김건희 여사 특별검사법 한 대표가 약속한 채상병 특별검사법 과 관련해서도 반드시 대안을 제시해야 한다 고 했다 한 대표와 그 가족 이름으로 윤 ,1
389,이재명 사법리스크 맹공 단일대오로 맞설 것,0, 김윤덕 더불어민주당 사무총장 김건희 특검과 상설 특검을 통해서 윤석열 정부를 제대로 심판할 수 있도록 노력하는 한편 국민과의 연대를 강화하고 국민의 목소리를 낼 수 있는 그런 장을 앞으로 만들어서 김 ,1
390,서산 시민도 찾아간 광화문 이게 나라냐 ,0, 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 국민행동의 날 집회 김선영 지난 일 오후 서울 종로구 광화문 광장에서 열린 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 국민행동의 날 집회에서 전국 ,1
391, 정상회의 참석 원 환율 점검 이번주 일 주요 일정,0,지난 월 윤석열 대통령과의 신년 대담에서 김건희 여사 명품백 수수 의혹 관련 이른바 파우치 외국 회사 조그마한 백 이라는 표현을 써서 의혹 축소 논란을 빚은 바 있다 더불어민주당은 박 후보자에 대한 송곳 ,1
392,여야 이재명 사법리스크 두고 치열한 공방,1,같은 날 오후 광화문 인근에서 열린 김건희 윤석열 국정농단 규탄 및 특검 촉구 차 집회 에서 참가자들이 민주당은 지난 일 광화문 북측광장에서 김건희 윤석열 국정농단 규탄 및 특검 촉구 차 집회를 열었다 ,1
393,야권 대규모 장외집회 대여 공세 수위 강화,1,어느 순간부터 이 나라의 주인은 윤석열 김건희 명태균 등으로 바뀐 것 아니냐 이런 생각이 든다 며 이유는 김건희 윤석열 정권 최후가 가까워졌기 때문 이라고 주장했다 이어 정부여당을 향해 김건희 특검법을 ,1
394, 이재명 사법리스크 현실화에 정국 요동 모두 서로 공세 고삐,0,당정 갈등과 김건희 여사 리스크로 허우적대던 여당은 전열을 정비하는 계기가 됐다 이 대표는 공직선거법 위반 혐의 심에서 징역 년 집행유예 년 을 선고받았다 의원직 상실 및 년간 피선거권 제한 위기에 놓였다 ,1
395, 민주당 장외집회에 법치파괴 대가는 국민심판 ,0,앞서 더불어민주당은 일 오후 서울 광화문 일대에서 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 집회를 주최했다 이날 이재명 더불어민주당 대표는 지지자들을 향해 이재명 펄펄하게 살아서 인사드린다 ,1
396,국민의힘 이재명 심 유죄 에 대야 공세 올인 쇄신 논의는 어디 ,0,국민의힘이 이 대표 공격에 몰두하면서 여권의 김건희 여사 의혹 해소와 국정 쇄신 논의가 주춤해질 수 있다는 지적이 나온다 국민의힘은 지난 일 이 대표 공직선거법 위반 심 유죄 판결 이후 이 대표 사법리스크를 ,1
397, 명없는 민주당 사법리스크 현실화에 당황한 전략 대전환 고심 ,0, 공격이 최고의 방어 라는 기조 아래 민주당은 당분간 윤석열 대통령과 김건희 여사에 대한 퇴진 촉구 등 공세 수위를 지금과 비슷하거나 더 높일 것으로 보인다 다만 이 대표 사법리스크가 현실화되면서 여론 지형이 ,1
398,민주 사법리스크 현실화 당혹 당차원 대응 강화 교체 없다 ,0, 김건희 여사의 국정개입 의혹 명태균씨 여론조작 의혹 등을 부각시켜 이 대표에 대한 사법부의 판단이 여권의 정치 보복 이라는 논리를 구축하려는 시도다 이 대표 강성 지지층들 사이에서는 판사 탄핵 도 언급된다 ,1
399, 이재명 징역형 에 여 민주 판결 불복 비명계는 꿈틀 ,0, 일 오후 서울 광화문 북측광장 앞에서 거부권을 거부하는 전국비상행동 더불어민주당 조국혁신당 진보당 기본소득당 사회민주당 등 주최 김건희 특검 수용 국정농단 규명 윤석열을 거부한다 시민행진 에서 ,1
400,벼랑 끝 이재명 결코 죽지 않는다 ,1,이 대표는 공직선거법 위반 혐의 심 선고 다음날인 일 서울 광화문 일대에서 열린 김건희 윤석열 이 대표는 이어 어느 순간부터 이 나라의 주인은 윤석열 김건희 명태균으로 바뀐 것 같다 면서 이제 국민이 ,1
401,이재명 죽지 않아 진중권 죽는 건 주변 사람 ,0,그는 이날 광화문 일대에서 열린 당 주최 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 집회에 참석해 이재명 펄펄하게 살아서 인사드린다 며 이재명은 결코 죽지 않는다 고 말했다 이 대표는 이어 윤석열 ,1
402,한준호 검독위원장 이재명 무죄 이재명 죽이기 정치판결 ,0,한 최고위원은 재판부는 년 전 대선 과정에서 했던 말 한두 마디를 비틀고 취사선택해 판결함으로써 윤석열 정권을 견제할 유일한 대안인 제 야당 대표의 정치생명에 심대한 타격을 줬다 며 윤석열 김건희 ,1
403, 사법리스크 현실화 요동치는 정치권,0,민주당은 이 대표의 사법리스크를 돌파하기 위해 김건희 여사 특검법 처리에 집중한다는 계획이다 윤석열 대통령의 재의요구권 거부권 행사가 거의 확실시되는 상황에서 다시 국회로 돌아올 김건희 여사 특검법을 ,1
404, 시사스페셜 이재명 첫 선고 후폭풍 향후 정국은 ,0,한동훈 조국 공천 채해병 특검법 거부권 전당대회 총선 국회의장 영수회담 여야회동 기자회견 정계개편 정권심판 대국회 개헌 협치 소통 탄핵 김건희 명태균 갈등 평행선 국정감사 금투세 당정회동,1
405,반전 기회 잡은 일 선고까지 이재명 사법리스크 총공세,0,국민의힘은 민주당의 김건희 특검법 이탈표 압박과 탄핵 임기 단축 공세 등을 막는데 급급했던 상황을 것 이라며 이 대표는 사법처리 됐는데 왜 김건희 여사는 수사하지 않느냐는 여론이 생길 수 있다 고 했다 ,1
406, 현 정국 국정운영 동력 상실 상태 용혜인 기본소득당 대표 시사스페 ,0,정운갑 김건희 여사 특검법이 국회 본회의를 통과했습니다 국회의 핵심 업무인 내년도 예산안 심사도 정운갑 김건희 여사 특검법이 국회를 통과했습니다 명태균 게이트를 둘러싼 정치권 논란도 확산하고 있는데요 ,1
407, 김건희 몸 날려서,0, 일 경기 수원체육관에서 열린 도드람 리그 남자부 수원 한국전력과 의정부 손해보험의 경기에서 한국전력 김건희 가 디그를 하고 있다 수원 주현희 기자 ,1
408, 판사 겁박 양형 사유 쌓여가 민주 재판 무관한 정권규탄 ,0,민주당 한민수 대변인은 판사 겁박 이란 지적에 광화문 일대 장외집회는 이 대표의 재판 결과와 무관하게 예정돼 있던 윤석열 김건희 국정농단 규탄 및 특검 촉구 집회 라며 어떻게 이 장외집회가 판사 ,1
409,이재명 대 사법리스크 시작 거야는 장판특대법 틀로 움직이며 정치 ,1,자체 예상보다 강한 일격을 받은 민주당은 다시 정부여당의 가장 약한 고리로 평가를 받는 김건희 를 향해 이 대표의 사법 리스크가 현실화 되자 민주당은 김건희 특검법 재표결 가결 에 집중하며 국민의힘을 ,1
410, 징역형에 공수 바뀐 잠룡은 기지개,0,명태균씨 의혹과 김건희 여사 특검법으로 이어지던 야권의 공세를 방어하는 분위기에서 달라진 것이다 정국에 변화가 감지되면서 야권 잠룡들은 조용히 물밑에서 기지개를 펴는 모습이다 김동연 경기지사와 김경수 전 ,1
411, 죽지 않는다 외쳤지만 이재명 대권가도 첩첩산중 ,1,이 대표는 지난 일 서울 광화문광장 앞 도로에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 날 및 시민사회 연대 집회 에서 모인 지지층을 향해 여러분이 있기 때문에 이재명은 결코 죽지 ,1
412,이재명 사법리스크 현실화에 관심 집중되는 잠룡,1,대한민국에 법의 상식과 공정이 남아 있는지 묻지 않을 수 없다 고 비판하고 다음날인 일에는 서울 광화문 광장 인근에서 열린 윤석열 대통령 퇴진 김건희 여사 특검 도입 촉구 집회에 참석하는 등 민주당 기조에 발을 ,1
413,덕성여대 도봉구 일자리 박람회 참가 찾아가는 이동상담 프로그램 ,0,덕성여자대학교 총장 김건희 대학일자리본부는 지난달 일 도봉구청 광장에서 열린 년 도봉구 일자리 박람회에서 찾아가는 이동상담 프로그램을 성공적으로 운영했다 이번 프로그램은 지역 청년들에게 실질적인 ,1
414,민주당 대표 교체 전혀 고려하고 있지 않다 ,0,그는 대여 투쟁과 관련해서는 국회서 김건희 특검과 상설특검을 통해 윤 정부를 제대로 심판할 수 있도록 노력하는 한편 국민이 목소리를 낼 수 있는 장을 만들어서 계속 싸워나가겠다 고 답변했다 이어 정부 예산안 심사 ,1
415, 억 반환 위기 민주당 무엇을 할 수 있나,0, 불어민주당 이재명 대표 박찬대 원내대표를 비롯한 소속 의원들과 지지자들이 일 오후 서울 종로구 광화문 북측광장 앞에서 더불어민주당 주최로 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민행동의 ,1
416, 죽지 않는다 는 이재명 리더십 교체 없다 는 민주당 이런정치 ,0,열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민 행동의 날 장외 집회에서 연단에 올라 공직선거법 심 재판 결과를 받아든 이튿날인 일 오후 광화문 일대에서 열린 김건희 윤석열 국정농단 규탄 및 ,1
417,이재명 심 징역형 집유에 공세 수위 더욱 끌어올리는 ,0,민주당의 김건희 여사 특검법 여론전에 맞서 단일대오를 유지하며 보수층을 포함해 중도층까지 끌어안겠다는 구상으로 풀이된다 윤석열 대통령의 국정 지지도가 안팎으로 떨어진 데다 정부 출범 후 당 지지율이 ,1
418, 인터뷰 우상호가 전하는 대통령 탄핵 의 기억 그리고 지금의 윤석 ,1, 김건희 특검조차 통과가 안 되지 않나 민주당이 탄핵을 당론화하지 않는 것도 그런 현실적 문제 때문이라고 김건희 특검이 돌파구가 될 수 있을까 김건희 특검을 통해서 증거가 확보되고 그와 관련된 사람들이 ,1
419, 이재명 유죄 선고 로 대치는 강 대 강 전망,1,사진은 이 대표가 지난 일 서울 종로구 광화문 앞에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 반면 김건희 여사 리스크나 명태균 씨 녹취록 공개 등으로 수세에 몰렸던 국민의힘은 이번 판결을 고리로 ,1
420,창원국가산단 발표 전 확 뛴 땅값 민주당 명태균 땅점 봐줘 ,1,더불어민주당이 김건희 여사 공천 개입 의혹 과 미래한국연구소의 불법 여론조사 의혹 등 사건 핵심 한편 김건희 여사 공천 개입 의혹 과 미래한국연구소의 불법 여론조사 의혹 등 사건 핵심 인물인 명태균 씨는 ,1
421,김장겸 죽지않는다는 이재명 당대표 자격 전과 범 높이라 ,1,그러면서 어느 순간부터 이 나라의 주인은 윤석열 김건희 명태 명태균 등으로 바뀐 것 같다 며 국민이 민주공화국 대한민국의 주인 자리를 당당하게 되찾아야 한다 고 했다 사법부 판단이 윤석열 대통령에게 ,1
422,민주당 내일부터 김건희 특검법 차 비상행동 돌입,0, 월을 김건희 여사 특검의 달 로 규정한 더불어민주당이 특검법 관철을 위한 차 비상행동에 나선다 이재명 더불어민주당 대표와 지도부를 비롯한 당원들이 지난 일 서울역 인근에서 열린 김건희 윤석열 국정농단 ,1
423, 단독 김건희 저 감옥 가요 유튜브 출연 명리학자에 먼저 연락 ,0, 김건희 여사가 자신과 윤석열 대통령이 정치적 고비에 처할 때마다 거취 등에 대한 조언을 구해왔다는 김건희 여사가 감방 가니 안 가니 그때 상담 연락이 왔다 고 덧붙였다 류씨는 주로 대구 경북 지역을 ,1
424,민주 검찰독재대책위 심 판결은 이재명 죽이기 정치판결 ,0,이어 이들은 재판부는 년 전 대선 과정에서 했던 말 한두 마디를 비틀고 증언을 취사선택해 판결함으로써 윤 정권을 견제할 유일한 대안인 제 야당 대표의 정치생명에 심대한 타격을 줬다 며 윤석열 김건희 국정 ,1
425, 단독 명리학자 류씨 김건희 여사 명품백 수수 등 위기 때 저 감옥 ,1, 김건희 여사가 자신과 윤석열 대통령이 정치적 고비에 처할 때마다 거취 등에 대한 조언을 구해왔다는 김건희 여사가 감방 가니 안 가니 그때 상담 연락이 왔다 고 덧붙였다 류씨는 주로 대구 경북 지역을 ,1
426, 대권주자로 급부상한 김동연 경기지사 광화문 집회 참석 끝까지 시민 ,0,김동연 지사는 어제 서울 광화문 광장 인근에서 열린 윤석열 대통령 퇴진 김건희 여사 특검 도입 촉구 집회에 참석한 뒤 페이스북을 통해 늦은 가을 비 내리는 저녁 나라의 앞날이 걱정 이라며 시민분들의 열기가 ,1
427,탄핵이냐 임기단축이냐 퇴진 두고 동상이몽 ,0,김 총장은 이날 국회서 김건희 특검과 상설특검을 통해 윤 정부를 제대로 심판할 수 있도록 노력하는 한편 이들은 윤 대통령의 거취를 둘러싼 입장에는 의견이 갈리지만 김건희 여사 특검법 에 공통된 입장을 보이고 ,1
428,민주 검독위 이재명 심 선고 재판부 정치검찰의 정치권 야합에 동조 ,0,이어 윤석열 김건희 국정농단으로 인한 정권의 위기상황을 오직 이재명이라는 정적 제거와 제 야당인 민주당 탄압을 통해 모면해보려는 치졸한 공작에 야합한 정치판결인 것 이라고 덧붙였다 ,1
429, 나는 결코 죽지 않는다 이재명 외침에 적나라한 일침 가한 진중권 ,1,이 대표는 지난 일 서울 광화문에서 열린 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 국민행동의 날 이 대표는 이재명은 결코 죽지 않는다 며 윤석열 대통령과 김건희 여사를 직접 겨냥한 발언을 이어갔다 그는 ,1
430, 윤석열 정권에 대한 울산시민들의 분노 놀라울 정도 ,0, 민주당 울산시당이 일부터 울산 개 구군 개 천막에서 김건희 특검 촉구 서명운동을 진행하고 있다 민주당 울산시당 지난 일부터 김건희 특검 촉구 울산시민 서명운동을 시작한 더불어민주당 울산시당 ,1
431, 이재명 기치로 대야 강공 민생 경제 행보도 박차 종합 ,0,한 대표의 쇄신 요구에 윤석열 대통령이 대국민담화와 김건희 여사 외부 활동 자제 등으로 화답하고 자신이 예상되는 김건희 여사 특검법 재표결을 앞두고 전열을 정비하고 있다 김 여사 이슈로 다시 표면화한 윤 ,1
432,이재명 사법리스크 차 관문부터 위기 정국 여파 주시하는 야권,0,하지만 야권에서는 이 대표의 사법 리스크가 현실화된 만큼 윤석열 대통령 부부 공천 개입 의혹 김건희 여사 관련 각종 의혹과 관련해 이 대표를 중심으로 민주당이 주도해온 대여권 공세의 동력이 약해질 수 있다는 ,1
433,여야 예산 진검승부 돌입 예비비 지역화폐서 격돌,0,여야는 지역사랑상품권 과 마음예산 건강사업 등을 각각 이재명 예산 김건희 예산 으로 규정하고 칼을 벼르고 있다 정부는 내년 예산안에서 이재명 민주당 대표의 핵심 정책인 지역사랑상품권 사업의 ,1
434,한동훈 위증교사 맹공 민주 이재명 재판 당 차원 대응 ,0,민주당은 오는 일 김건희 여사 특검법 재표결이 예상되는 만큼 대여투쟁을 비롯한 여론전을 통해 돌파구 마련에도 힘을 쏟을 전망입니다 김 사무총장은 이 대표 재판을 비롯한 외부의 상황이 향후 표결에도 영향을 끼칠 ,1
435,민주당 정치 판결 규정 탄핵연대 활동 강화,1,민주당이 전날 개최한 김건희 윤석열 국정농단 규탄 특검 촉구 차 집회에서 민주당 박찬대 원내대표는 미친 정권에 미친 판결 이라며 대정부 비판 수위를 한층 높이기도 했다 야권 잠룡 들도 판결을 ,1
436,한동훈 이재명 징역형 선고에 반사이익만으로 국민 마음 못 얻어 ,1, 민주당의 판사 겁박 강력 대응할 것 한 대표는 민주당의 김건희 윤석열 국정농단 규탄 및 특검 촉구 장외 집회 등을 민주당의 이 대표 재판 담당 판사 겁박 이라고 규정했다 그러면서 강력히 대응할 것이며 ,1
437,덕성여대 도봉구 일자리 박람회서 이동상담 운영,0, 덕성여대 제공 덕성여자대학교 총장 김건희 대학일자리본부는 최근 도봉구청 광장에서 진행된 년 도봉구 일자리 박람회에서 찾아가는 이동상담 프로그램을 운영했다고 일 밝혔다 이번 프로그램은 지역 ,1
438,이준석 동덕여대 시위 비문명 장혜영 홍매화보다 비문명인가 ,0,야권에서는 이 의원이 김건희 여사의 공천개입 폭로를 조건으로 김영선 전 국민의힘 의원의 공천을 장 전 의원은 이날도 자당 유력 정치인 이준석 의원이 국민의힘 대표 시절 명태균 씨 김건희 여사 윤석열 ,1
439,야권 주말 서울 도심집회 윤 규탄 김 특검법 촉구,1,열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민 행동의 날 장외 집회에서 참석자들이 구호를 사진 연합뉴스 더불어민주당 등 야권은 일 서울 도심에서 장외집회를 열어 윤석열 정부를 규탄하며 김건희 ,1
440, 이슈 차 김건희 특검법 폐기 위기 이재명 사법리스크 속 여당 총 ,0,더불어민주당이 번째 발의한 김건희 여사 특검법이 폐기될 위기에 처했다 지난 일 이재명 더불어민주당 본회의에서의 김건희 특검법 재표결 가결에 힘쓰고 있다 그러나 여당인 국민의힘은 이 대표의 징역형 집유 ,1
441,이재명 위기는 기회 한동훈 선고 첫 반응에 민생 넣은 이유는,0,엄경영 시대정신연구소 소장은 경제 민생도 물론 중요하지만 김건희 여사 특별검사법 한 대표가 약속한 채상병 특별검사법 과 관련해서도 반드시 대안을 제시해야 한다 고 했다 한 대표와 그 가족 이름으로 윤 ,1
442, 첩첩산중 이재명 사법리스크 일 위증교사 심 선고 촉각 ,0,이재명 더불어민주당 대표가 지난 일 오후 서울 광화문광장 인근에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민 행동의 날 에 참가해 발언하고 있다 사진 연합뉴스 매일일보 이태훈 기자 | 이재명 ,1
443,이재명 실형 선고 후폭풍 국힘 민주 모두 살 길은 단일대오뿐 ,0,민주당이 주최한 김건희 윤석열 국정농단 규탄 및 특검 촉구 제 차 집회였다 그는 이 자리에서 연단에 올라 이 나라 주인이 윤석열 김건희 명태 명태균 으로 바뀐 듯하다 며 이재명도 민주주의도 죽지 않는다 고 ,1
444,어깨 무거워진 창원지검 대통령 부부 고발도 맡았다,0,피고발인 명은 윤 대통령과 김건희 여사 명 씨 김 전 의원 이준석 전 국민의힘 대표 개혁신당 의원 윤상현 전 국민의힘 공천관리위원장 국민의힘 의원이다 이 중 명 씨와 김 전 의원은 이번 의혹과 연관된 ,1
445,민주 이재명 교체 전혀 고려 안 해 사법리스크 당 차원 대응 ,0,민주당은 이 대표 사법 리스크에 대응하는 한편 김건희 특검법 통과를 위한 여론전에도 힘을 쏟겠다는 김건희 특검법 재표결에서 이탈표가 줄어들 가능성에 대해선 국민의힘 내부 문제로 자중지란이 생길 것이라 ,1
446,이재명 유죄 판결 소수정당 평가는 범죄반성 격렬한 토론 ,0,더불어민주당 이재명 대표가 일 오후 서울 광화문 북측광장 인근에서 더불어민주당 주최로 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민 행동의 날 장외 집회에서 연단에 올라 발언하고 있다 ,1
447,이재명 결코 죽지 않는다 진중권 죽는 건 주변 사람들 ,1,열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민 행동의 날 장외 집회에서 연단에 올라 발언하고 있다 연합뉴스 앞서 이 대표는 이날 광화문 일대에서 열린 당 주최 김건희 윤석열 국정농단 규탄 및 특검 ,1
448,이재명 결코 죽지않는다 예상밖 형량에 격앙,1,기호일보 아침을 여는 신문 더불어민주당 이재명 대표가 일 오후 서울 광화문광장 인근에서 열린 김건희 윤석열 국정농단 규탄 특검 촉구 제 차 국민 행동의 날 에 참가해 발언하고 있다 사진 연합뉴스 ,1
449, 동앵과 뉴스터디 특검 대신 특감 외치는 한동훈 특별감찰관 ,0,한동훈 대표가 특별감찰관을 꺼내든 이유는 김건희 여사 이슈가 터지면서죠 좀 더 구체적으로 김건희 여사의 명품백 수수 의혹은 당선 이후에 영부인 이라는 지위를 갖고 나서 생긴 일이고 금품 수수에 해당하니까 ,1
